"Municipio","Estacion","Fecha","Diametro aerodinamico","Medicion"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 12 12:00:00 AM","PM10","16.81"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 14 12:00:00 AM","PM10","10.26"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 16 12:00:00 AM","PM10","10.15"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 18 12:00:00 AM","PM10","15.92"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 20 12:00:00 AM","PM10","14.43"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 22 12:00:00 AM","PM10","6.64"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 24 12:00:00 AM","PM10","4.26"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 26 12:00:00 AM","PM10","13.61"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 28 12:00:00 AM","PM10","13.82"
"La Virginia","Cuenca Rio Risaralda","2021 Jun 30 12:00:00 AM","PM10","14.96"
"La Virginia","Cuenca Rio Risaralda","2021 Jul 02 12:00:00 AM","PM10","13.74"
"La Virginia","Cuenca Rio Risaralda","2021 Aug 25 12:00:00 AM","PM10","13.07"
"La Virginia","Cuenca Rio Risaralda","2021 Aug 28 12:00:00 AM","PM10","13.09"
"La Virginia","Cuenca Rio Risaralda","2021 Aug 30 12:00:00 AM","PM10","9.32"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 01 12:00:00 AM","PM10","28.31"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 03 12:00:00 AM","PM10","18.53"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 07 12:00:00 AM","PM10","16.47"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 13 12:00:00 AM","PM10","21.37"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 19 12:00:00 AM","PM10","20.5"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 23 12:00:00 AM","PM10","11.45"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 25 12:00:00 AM","PM10","22.48"
"La Virginia","Cuenca Rio Risaralda","2021 Sep 28 12:00:00 AM","PM10","18.51"
"La Virginia","Cuenca Rio Risaralda","2021 Oct 01 12:00:00 AM","PM10","18.92"
"La Virginia","Cuenca Rio Risaralda","2021 Oct 07 12:00:00 AM","PM10","14.08"
"La Virginia","Cuenca Rio Risaralda","2021 Oct 13 12:00:00 AM","PM10","22.97"
"La Virginia","Cuenca Rio Risaralda","2021 Oct 19 12:00:00 AM","PM10","26.99"
"La Virginia","Cuenca Rio Risaralda","2021 Oct 25 12:00:00 AM","PM10","31.57"
"La Virginia","Cuenca Rio Risaralda","2021 Oct 31 12:00:00 AM","PM10","17.52"
"La Virginia","Cuenca Rio Risaralda","2021 Nov 06 12:00:00 AM","PM10","25.01"
"La Virginia","Cuenca Rio Risaralda","2021 Nov 12 12:00:00 AM","PM10","16.23"
"La Virginia","Cuenca Rio Risaralda","2021 Nov 16 12:00:00 AM","PM10","16.46"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 03 12:00:00 AM","PM10","7.86"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 05 12:00:00 AM","PM10","11.26"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 07 12:00:00 AM","PM10","5.74"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 09 12:00:00 AM","PM10","7.36"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 11 12:00:00 AM","PM10","8.45"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 15 12:00:00 AM","PM10","10.13"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 17 12:00:00 AM","PM10","8.67"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 19 12:00:00 AM","PM10","4.84"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 21 12:00:00 AM","PM10","13.56"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 24 12:00:00 AM","PM10","8.5"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 29 12:00:00 AM","PM10","7.52"
"La Virginia","Cuenca Rio Risaralda","2022 Jun 30 12:00:00 AM","PM10","12.67"
"La Virginia","Cuenca Rio Risaralda","2022 Jul 01 12:00:00 AM","PM10","9.35"
"La Virginia","Cuenca Rio Risaralda","2022 Jul 03 12:00:00 AM","PM10","20.91"
"La Virginia","Cuenca Rio Risaralda","2022 Jul 05 12:00:00 AM","PM10","19.01"
"La Virginia","Cuenca Rio Risaralda","2022 Jul 07 12:00:00 AM","PM10","16.67"
"La Virginia","Cuenca Rio Risaralda","2022 Jul 09 12:00:00 AM","PM10","13.39"
"La Virginia","Cuenca Rio Risaralda","2022 Jul 11 12:00:00 AM","PM10","14.67"
"La Virginia","Cuenca Rio Risaralda","2022 Oct 18 12:00:00 AM","PM10","20.94"
"La Virginia","Cuenca Rio Risaralda","2022 Oct 24 12:00:00 AM","PM10","17.08"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 01 12:00:00 AM","PM10","23.65"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 04 12:00:00 AM","PM10","18.58"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 07 12:00:00 AM","PM10","28.34"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 10 12:00:00 AM","PM10","27.83"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 13 12:00:00 AM","PM10","22.02"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 16 12:00:00 AM","PM10","30.32"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 19 12:00:00 AM","PM10","30.12"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 22 12:00:00 AM","PM10","15.36"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 25 12:00:00 AM","PM10","42.98"
"La Virginia","Cuenca Rio Risaralda","2022 Dec 28 12:00:00 AM","PM10","24.83"
"Dosquebradas","Balalaika","2020 Feb 13 12:00:00 AM","PM2.5","19.73"
"Dosquebradas","Balalaika","2020 Feb 14 12:00:00 AM","PM2.5","23.85"
"Dosquebradas","Balalaika","2020 Feb 15 12:00:00 AM","PM2.5","18.55"
"Dosquebradas","Balalaika","2020 Feb 16 12:00:00 AM","PM2.5","13.06"
"Dosquebradas","Balalaika","2020 Feb 17 12:00:00 AM","PM2.5","18.77"
"Dosquebradas","Balalaika","2020 Feb 18 12:00:00 AM","PM2.5","18.34"
"Dosquebradas","Balalaika","2020 Feb 19 12:00:00 AM","PM2.5","19.36"
"Dosquebradas","Balalaika","2020 Feb 20 12:00:00 AM","PM2.5","20.2"
"Dosquebradas","Balalaika","2020 Feb 21 12:00:00 AM","PM2.5","18.31"
"Dosquebradas","Balalaika","2020 Feb 22 12:00:00 AM","PM2.5","14.85"
"Dosquebradas","Balalaika","2020 Feb 23 12:00:00 AM","PM2.5","10.3"
"Dosquebradas","Balalaika","2020 Feb 24 12:00:00 AM","PM2.5","16.05"
"Dosquebradas","Balalaika","2020 Feb 25 12:00:00 AM","PM2.5","13.95"
"Dosquebradas","Balalaika","2020 Feb 26 12:00:00 AM","PM2.5","11.43"
"Dosquebradas","Balalaika","2020 Feb 27 12:00:00 AM","PM2.5","13.64"
"Dosquebradas","Balalaika","2020 Feb 28 12:00:00 AM","PM2.5","15.83"
"Dosquebradas","Balalaika","2020 Feb 29 12:00:00 AM","PM2.5","17.12"
"Dosquebradas","Balalaika","2020 Mar 01 12:00:00 AM","PM2.5","13.58"
"Dosquebradas","Balalaika","2020 Mar 02 12:00:00 AM","PM2.5","18.85"
"Dosquebradas","Balalaika","2020 Mar 03 12:00:00 AM","PM2.5","17.36"
"Dosquebradas","Balalaika","2020 Mar 04 12:00:00 AM","PM2.5","18.26"
"Dosquebradas","Balalaika","2020 Mar 05 12:00:00 AM","PM2.5","19.95"
"Dosquebradas","Balalaika","2020 Mar 06 12:00:00 AM","PM2.5","20.82"
"Dosquebradas","Balalaika","2020 Mar 07 12:00:00 AM","PM2.5","20.6"
"Dosquebradas","Balalaika","2020 Mar 08 12:00:00 AM","PM2.5","18.77"
"Dosquebradas","Balalaika","2020 Mar 09 12:00:00 AM","PM2.5","28.48"
"Dosquebradas","Balalaika","2020 Mar 10 12:00:00 AM","PM2.5","14.2"
"Dosquebradas","Balalaika","2020 Mar 11 12:00:00 AM","PM2.5","12.98"
"Dosquebradas","Balalaika","2020 Mar 12 12:00:00 AM","PM2.5","11.1"
"Dosquebradas","Balalaika","2020 Mar 13 12:00:00 AM","PM2.5","9.51"
"Dosquebradas","Balalaika","2020 Mar 14 12:00:00 AM","PM2.5","12.44"
"Dosquebradas","Balalaika","2020 Mar 15 12:00:00 AM","PM2.5","12.1"
"Dosquebradas","Balalaika","2020 Mar 16 12:00:00 AM","PM2.5","19.74"
"Dosquebradas","Balalaika","2020 Mar 17 12:00:00 AM","PM2.5","19.62"
"Dosquebradas","Balalaika","2020 Mar 18 12:00:00 AM","PM2.5","15.95"
"Dosquebradas","Balalaika","2020 Mar 19 12:00:00 AM","PM2.5","14.85"
"Dosquebradas","Balalaika","2020 Mar 20 12:00:00 AM","PM2.5","9.45"
"Dosquebradas","Balalaika","2020 Mar 21 12:00:00 AM","PM2.5","4.42"
"Dosquebradas","Balalaika","2020 Mar 22 12:00:00 AM","PM2.5","4.91"
"Dosquebradas","Balalaika","2020 Mar 23 12:00:00 AM","PM2.5","6.64"
"Dosquebradas","Balalaika","2020 Mar 24 12:00:00 AM","PM2.5","15.99"
"Dosquebradas","Balalaika","2020 Mar 25 12:00:00 AM","PM2.5","21.82"
"Dosquebradas","Balalaika","2020 Mar 26 12:00:00 AM","PM2.5","19.13"
"Dosquebradas","Balalaika","2020 Mar 27 12:00:00 AM","PM2.5","15.43"
"Dosquebradas","Balalaika","2020 Mar 28 12:00:00 AM","PM2.5","13.05"
"Dosquebradas","Balalaika","2020 Mar 29 12:00:00 AM","PM2.5","8.86"
"Dosquebradas","Balalaika","2020 Mar 30 12:00:00 AM","PM2.5","13.6"
"Dosquebradas","Balalaika","2020 Mar 31 12:00:00 AM","PM2.5","14.51"
"Dosquebradas","Balalaika","2020 Apr 01 12:00:00 AM","PM2.5","6.84"
"Dosquebradas","Balalaika","2020 Apr 02 12:00:00 AM","PM2.5","8.04"
"Dosquebradas","Balalaika","2020 Apr 03 12:00:00 AM","PM2.5","8.47"
"Dosquebradas","Balalaika","2020 Apr 04 12:00:00 AM","PM2.5","8.87"
"Dosquebradas","Balalaika","2020 Apr 05 12:00:00 AM","PM2.5","6.58"
"Dosquebradas","Balalaika","2020 Apr 06 12:00:00 AM","PM2.5","7.75"
"Dosquebradas","Balalaika","2020 Apr 07 12:00:00 AM","PM2.5","7.91"
"Dosquebradas","Balalaika","2020 Apr 08 12:00:00 AM","PM2.5","9.3"
"Dosquebradas","Balalaika","2020 Apr 09 12:00:00 AM","PM2.5","8.52"
"Dosquebradas","Balalaika","2020 Apr 10 12:00:00 AM","PM2.5","5.73"
"Dosquebradas","Balalaika","2020 Apr 11 12:00:00 AM","PM2.5","5.34"
"Dosquebradas","Balalaika","2020 Apr 12 12:00:00 AM","PM2.5","2.99"
"Dosquebradas","Balalaika","2020 Apr 13 12:00:00 AM","PM2.5","3.51"
"Dosquebradas","Balalaika","2020 Apr 14 12:00:00 AM","PM2.5","2.68"
"Dosquebradas","Balalaika","2020 Apr 15 12:00:00 AM","PM2.5","4.87"
"Dosquebradas","Balalaika","2020 Apr 16 12:00:00 AM","PM2.5","3.58"
"Dosquebradas","Balalaika","2020 Apr 17 12:00:00 AM","PM2.5","9.77"
"Dosquebradas","Balalaika","2020 Apr 18 12:00:00 AM","PM2.5","9.66"
"Dosquebradas","Balalaika","2020 Apr 19 12:00:00 AM","PM2.5","4.44"
"Dosquebradas","Balalaika","2020 May 15 12:00:00 AM","PM2.5","12.28"
"Dosquebradas","Balalaika","2020 May 16 12:00:00 AM","PM2.5","10.57"
"Dosquebradas","Balalaika","2020 May 17 12:00:00 AM","PM2.5","5.8"
"Dosquebradas","Balalaika","2020 May 18 12:00:00 AM","PM2.5","6.47"
"Dosquebradas","Balalaika","2020 May 19 12:00:00 AM","PM2.5","6.69"
"Dosquebradas","Balalaika","2020 May 20 12:00:00 AM","PM2.5","8.15"
"Dosquebradas","Balalaika","2020 May 21 12:00:00 AM","PM2.5","11.19"
"Dosquebradas","Balalaika","2020 May 22 12:00:00 AM","PM2.5","14.32"
"Dosquebradas","Balalaika","2020 May 23 12:00:00 AM","PM2.5","12.06"
"Dosquebradas","Balalaika","2020 May 24 12:00:00 AM","PM2.5","6.5"
"Dosquebradas","Balalaika","2020 May 25 12:00:00 AM","PM2.5","6.86"
"Dosquebradas","Balalaika","2020 May 26 12:00:00 AM","PM2.5","10.68"
"Dosquebradas","Balalaika","2020 May 27 12:00:00 AM","PM2.5","8.57"
"Dosquebradas","Balalaika","2020 May 28 12:00:00 AM","PM2.5","8.73"
"Dosquebradas","Balalaika","2020 May 29 12:00:00 AM","PM2.5","7.87"
"Dosquebradas","Balalaika","2020 May 30 12:00:00 AM","PM2.5","5.8"
"Dosquebradas","Balalaika","2020 May 31 12:00:00 AM","PM2.5","4.88"
"Dosquebradas","Balalaika","2020 Jun 01 12:00:00 AM","PM2.5","10.35"
"Dosquebradas","Balalaika","2020 Jun 02 12:00:00 AM","PM2.5","9.25"
"Dosquebradas","Balalaika","2020 Jun 03 12:00:00 AM","PM2.5","8.51"
"Dosquebradas","Balalaika","2020 Jun 04 12:00:00 AM","PM2.5","7.28"
"Dosquebradas","Balalaika","2020 Jun 05 12:00:00 AM","PM2.5","9.34"
"Dosquebradas","Balalaika","2020 Jun 06 12:00:00 AM","PM2.5","10.31"
"Dosquebradas","Balalaika","2020 Jun 07 12:00:00 AM","PM2.5","6.39"
"Dosquebradas","Balalaika","2020 Jun 08 12:00:00 AM","PM2.5","12.35"
"Dosquebradas","Balalaika","2020 Jun 09 12:00:00 AM","PM2.5","12.06"
"Dosquebradas","Balalaika","2020 Jun 10 12:00:00 AM","PM2.5","8.38"
"Dosquebradas","Balalaika","2020 Jun 11 12:00:00 AM","PM2.5","10.31"
"Dosquebradas","Balalaika","2020 Jun 12 12:00:00 AM","PM2.5","14.67"
"Dosquebradas","Balalaika","2020 Jun 13 12:00:00 AM","PM2.5","13.25"
"Dosquebradas","Balalaika","2020 Jun 14 12:00:00 AM","PM2.5","5.48"
"Dosquebradas","Balalaika","2020 Jun 15 12:00:00 AM","PM2.5","6.08"
"Dosquebradas","Balalaika","2020 Jun 16 12:00:00 AM","PM2.5","9.96"
"Dosquebradas","Balalaika","2020 Jun 17 12:00:00 AM","PM2.5","11.29"
"Dosquebradas","Balalaika","2020 Jun 18 12:00:00 AM","PM2.5","9.11"
"Dosquebradas","Balalaika","2020 Jun 19 12:00:00 AM","PM2.5","12.02"
"Dosquebradas","Balalaika","2020 Jun 20 12:00:00 AM","PM2.5","12.23"
"Dosquebradas","Balalaika","2020 Jun 21 12:00:00 AM","PM2.5","6.46"
"Dosquebradas","Balalaika","2020 Jun 22 12:00:00 AM","PM2.5","5.27"
"Dosquebradas","Balalaika","2020 Jun 23 12:00:00 AM","PM2.5","7.54"
"Dosquebradas","Balalaika","2020 Jun 24 12:00:00 AM","PM2.5","15.83"
"Dosquebradas","Balalaika","2020 Jun 25 12:00:00 AM","PM2.5","13.89"
"Dosquebradas","Balalaika","2020 Jun 26 12:00:00 AM","PM2.5","12.41"
"Dosquebradas","Balalaika","2020 Jun 27 12:00:00 AM","PM2.5","7.19"
"Dosquebradas","Balalaika","2020 Jun 28 12:00:00 AM","PM2.5","5.44"
"Dosquebradas","Balalaika","2020 Jun 29 12:00:00 AM","PM2.5","7.38"
"Dosquebradas","Balalaika","2020 Jun 30 12:00:00 AM","PM2.5","12.37"
"Dosquebradas","Balalaika","2020 Jul 01 12:00:00 AM","PM2.5","10.04"
"Dosquebradas","Balalaika","2020 Jul 02 12:00:00 AM","PM2.5","9.37"
"Dosquebradas","Balalaika","2020 Jul 03 12:00:00 AM","PM2.5","10.5"
"Dosquebradas","Balalaika","2020 Jul 04 12:00:00 AM","PM2.5","5.91"
"Dosquebradas","Balalaika","2020 Jul 05 12:00:00 AM","PM2.5","4.71"
"Dosquebradas","Balalaika","2020 Jul 06 12:00:00 AM","PM2.5","8.48"
"Dosquebradas","Balalaika","2020 Jul 07 12:00:00 AM","PM2.5","9.3"
"Dosquebradas","Balalaika","2020 Jul 08 12:00:00 AM","PM2.5","10.77"
"Dosquebradas","Balalaika","2020 Jul 09 12:00:00 AM","PM2.5","8.61"
"Dosquebradas","Balalaika","2020 Jul 10 12:00:00 AM","PM2.5","10.5"
"Dosquebradas","Balalaika","2020 Jul 11 12:00:00 AM","PM2.5","6.21"
"Dosquebradas","Balalaika","2020 Jul 12 12:00:00 AM","PM2.5","6.25"
"Dosquebradas","Balalaika","2020 Jul 13 12:00:00 AM","PM2.5","9.54"
"Dosquebradas","Balalaika","2020 Jul 14 12:00:00 AM","PM2.5","10.31"
"Dosquebradas","Balalaika","2020 Jul 15 12:00:00 AM","PM2.5","9.76"
"Dosquebradas","Balalaika","2020 Jul 16 12:00:00 AM","PM2.5","10.81"
"Dosquebradas","Balalaika","2020 Jul 17 12:00:00 AM","PM2.5","13.98"
"Dosquebradas","Balalaika","2020 Jul 18 12:00:00 AM","PM2.5","9.85"
"Dosquebradas","Balalaika","2020 Jul 19 12:00:00 AM","PM2.5","8.59"
"Dosquebradas","Balalaika","2020 Jul 20 12:00:00 AM","PM2.5","7.58"
"Dosquebradas","Balalaika","2020 Jul 21 12:00:00 AM","PM2.5","9.26"
"Dosquebradas","Balalaika","2020 Jul 22 12:00:00 AM","PM2.5","11.19"
"Dosquebradas","Balalaika","2020 Jul 23 12:00:00 AM","PM2.5","6.98"
"Dosquebradas","Balalaika","2020 Jul 24 12:00:00 AM","PM2.5","10.87"
"Dosquebradas","Balalaika","2020 Jul 25 12:00:00 AM","PM2.5","10.57"
"Dosquebradas","Balalaika","2020 Jul 26 12:00:00 AM","PM2.5","4.69"
"Dosquebradas","Balalaika","2020 Jul 27 12:00:00 AM","PM2.5","9.72"
"Dosquebradas","Balalaika","2020 Jul 28 12:00:00 AM","PM2.5","12.24"
"Dosquebradas","Balalaika","2020 Jul 29 12:00:00 AM","PM2.5","8.66"
"Dosquebradas","Balalaika","2020 Aug 01 12:00:00 AM","PM2.5","13.23"
"Dosquebradas","Balalaika","2020 Aug 03 12:00:00 AM","PM2.5","12.85"
"Dosquebradas","Balalaika","2020 Aug 10 12:00:00 AM","PM2.5","12.4"
"Dosquebradas","Balalaika","2020 Aug 11 12:00:00 AM","PM2.5","11"
"Dosquebradas","Balalaika","2020 Aug 13 12:00:00 AM","PM2.5","14.22"
"Dosquebradas","Balalaika","2020 Sep 10 12:00:00 AM","PM2.5","13.49"
"Dosquebradas","Balalaika","2020 Sep 11 12:00:00 AM","PM2.5","12.02"
"Dosquebradas","Balalaika","2020 Sep 12 12:00:00 AM","PM2.5","15.45"
"Dosquebradas","Balalaika","2020 Sep 13 12:00:00 AM","PM2.5","9.41"
"Dosquebradas","Balalaika","2020 Sep 14 12:00:00 AM","PM2.5","14.49"
"Dosquebradas","Balalaika","2020 Sep 15 12:00:00 AM","PM2.5","13.32"
"Dosquebradas","Balalaika","2020 Sep 16 12:00:00 AM","PM2.5","9.36"
"Dosquebradas","Balalaika","2020 Sep 17 12:00:00 AM","PM2.5","15.29"
"Dosquebradas","Balalaika","2020 Sep 18 12:00:00 AM","PM2.5","11.35"
"Dosquebradas","Balalaika","2020 Sep 19 12:00:00 AM","PM2.5","9.06"
"Dosquebradas","Balalaika","2020 Sep 20 12:00:00 AM","PM2.5","6.84"
"Dosquebradas","Balalaika","2020 Sep 21 12:00:00 AM","PM2.5","16.25"
"Dosquebradas","Balalaika","2020 Sep 22 12:00:00 AM","PM2.5","13.25"
"Dosquebradas","Balalaika","2020 Sep 23 12:00:00 AM","PM2.5","13.8"
"Dosquebradas","Balalaika","2020 Sep 24 12:00:00 AM","PM2.5","11.18"
"Dosquebradas","Balalaika","2020 Sep 25 12:00:00 AM","PM2.5","11.41"
"Dosquebradas","Balalaika","2020 Sep 26 12:00:00 AM","PM2.5","11.18"
"Dosquebradas","Balalaika","2020 Sep 27 12:00:00 AM","PM2.5","6.48"
"Dosquebradas","Balalaika","2020 Sep 28 12:00:00 AM","PM2.5","4,358.4"
"Dosquebradas","Balalaika","2020 Sep 29 12:00:00 AM","PM2.5","17.49"
"Dosquebradas","Balalaika","2020 Sep 30 12:00:00 AM","PM2.5","17.45"
"Dosquebradas","Balalaika","2020 Oct 01 12:00:00 AM","PM2.5","15.35"
"Dosquebradas","Balalaika","2020 Oct 02 12:00:00 AM","PM2.5","13.45"
"Dosquebradas","Balalaika","2020 Oct 03 12:00:00 AM","PM2.5","12.85"
"Dosquebradas","Balalaika","2020 Oct 04 12:00:00 AM","PM2.5","5.8"
"Dosquebradas","Balalaika","2020 Oct 05 12:00:00 AM","PM2.5","10.81"
"Dosquebradas","Balalaika","2020 Oct 06 12:00:00 AM","PM2.5","14.16"
"Dosquebradas","Balalaika","2020 Oct 07 12:00:00 AM","PM2.5","12.44"
"Dosquebradas","Balalaika","2020 Oct 08 12:00:00 AM","PM2.5","13.25"
"Dosquebradas","Balalaika","2020 Oct 09 12:00:00 AM","PM2.5","13.54"
"Dosquebradas","Balalaika","2020 Oct 10 12:00:00 AM","PM2.5","12.13"
"Dosquebradas","Balalaika","2020 Oct 11 12:00:00 AM","PM2.5","9.74"
"Dosquebradas","Balalaika","2020 Oct 12 12:00:00 AM","PM2.5","8.99"
"Dosquebradas","Balalaika","2020 Oct 13 12:00:00 AM","PM2.5","15.21"
"Dosquebradas","Balalaika","2020 Oct 14 12:00:00 AM","PM2.5","11.62"
"Dosquebradas","Balalaika","2020 Oct 15 12:00:00 AM","PM2.5","11.35"
"Dosquebradas","Balalaika","2020 Oct 16 12:00:00 AM","PM2.5","15.25"
"Dosquebradas","Balalaika","2020 Oct 17 12:00:00 AM","PM2.5","11.86"
"Dosquebradas","Balalaika","2020 Oct 18 12:00:00 AM","PM2.5","5.85"
"Dosquebradas","Balalaika","2020 Oct 19 12:00:00 AM","PM2.5","10.92"
"Dosquebradas","Balalaika","2020 Oct 20 12:00:00 AM","PM2.5","10.27"
"Dosquebradas","Balalaika","2020 Oct 21 12:00:00 AM","PM2.5","10.8"
"Dosquebradas","Balalaika","2020 Oct 22 12:00:00 AM","PM2.5","13.3"
"Dosquebradas","Balalaika","2020 Oct 23 12:00:00 AM","PM2.5","13"
"Dosquebradas","Balalaika","2020 Oct 24 12:00:00 AM","PM2.5","8.85"
"Dosquebradas","Balalaika","2020 Oct 25 12:00:00 AM","PM2.5","4.46"
"Dosquebradas","Balalaika","2020 Oct 26 12:00:00 AM","PM2.5","9.73"
"Dosquebradas","Balalaika","2020 Oct 27 12:00:00 AM","PM2.5","13.44"
"Dosquebradas","Balalaika","2020 Oct 28 12:00:00 AM","PM2.5","9.29"
"Dosquebradas","Balalaika","2020 Oct 29 12:00:00 AM","PM2.5","10.25"
"Dosquebradas","Balalaika","2020 Oct 30 12:00:00 AM","PM2.5","9.38"
"Dosquebradas","Balalaika","2020 Oct 31 12:00:00 AM","PM2.5","6.7"
"Dosquebradas","Balalaika","2020 Nov 01 12:00:00 AM","PM2.5","4.45"
"Dosquebradas","Balalaika","2020 Nov 02 12:00:00 AM","PM2.5","4.64"
"Dosquebradas","Balalaika","2020 Nov 03 12:00:00 AM","PM2.5","9.1"
"Dosquebradas","Balalaika","2020 Nov 04 12:00:00 AM","PM2.5","7.8"
"Dosquebradas","Balalaika","2020 Nov 05 12:00:00 AM","PM2.5","13.73"
"Dosquebradas","Balalaika","2020 Nov 06 12:00:00 AM","PM2.5","8.73"
"Dosquebradas","Balalaika","2020 Nov 07 12:00:00 AM","PM2.5","9.52"
"Dosquebradas","Balalaika","2020 Nov 08 12:00:00 AM","PM2.5","6.75"
"Dosquebradas","Balalaika","2020 Nov 09 12:00:00 AM","PM2.5","14.52"
"Dosquebradas","Balalaika","2020 Nov 10 12:00:00 AM","PM2.5","10.52"
"Dosquebradas","Balalaika","2020 Nov 11 12:00:00 AM","PM2.5","13.72"
"Dosquebradas","Balalaika","2020 Nov 12 12:00:00 AM","PM2.5","12.96"
"Dosquebradas","Balalaika","2020 Nov 13 12:00:00 AM","PM2.5","8.32"
"Dosquebradas","Balalaika","2020 Nov 14 12:00:00 AM","PM2.5","6.7"
"Dosquebradas","Balalaika","2020 Nov 15 12:00:00 AM","PM2.5","5.3"
"Dosquebradas","Balalaika","2020 Nov 16 12:00:00 AM","PM2.5","5.37"
"Dosquebradas","Balalaika","2020 Nov 17 12:00:00 AM","PM2.5","8.59"
"Dosquebradas","Balalaika","2020 Nov 18 12:00:00 AM","PM2.5","9.61"
"Dosquebradas","Balalaika","2020 Nov 19 12:00:00 AM","PM2.5","7.48"
"Dosquebradas","Balalaika","2020 Nov 20 12:00:00 AM","PM2.5","7.66"
"Dosquebradas","Balalaika","2020 Nov 21 12:00:00 AM","PM2.5","5.86"
"Dosquebradas","Balalaika","2020 Nov 22 12:00:00 AM","PM2.5","3"
"Dosquebradas","Balalaika","2020 Nov 23 12:00:00 AM","PM2.5","1.95"
"Dosquebradas","Balalaika","2020 Nov 24 12:00:00 AM","PM2.5","3.97"
"Dosquebradas","Balalaika","2020 Nov 25 12:00:00 AM","PM2.5","1.07"
"Dosquebradas","Balalaika","2020 Nov 26 12:00:00 AM","PM2.5","3.46"
"Dosquebradas","Balalaika","2020 Nov 27 12:00:00 AM","PM2.5","2.4"
"Dosquebradas","Balalaika","2020 Nov 28 12:00:00 AM","PM2.5","2.06"
"Dosquebradas","Balalaika","2020 Nov 29 12:00:00 AM","PM2.5","1"
"Dosquebradas","Balalaika","2020 Nov 30 12:00:00 AM","PM2.5","8.8"
"Dosquebradas","Balalaika","2020 Dec 01 12:00:00 AM","PM2.5","14.5"
"Dosquebradas","Balalaika","2020 Dec 02 12:00:00 AM","PM2.5","11.74"
"Dosquebradas","Balalaika","2020 Dec 03 12:00:00 AM","PM2.5","12.08"
"Dosquebradas","Balalaika","2020 Dec 04 12:00:00 AM","PM2.5","16.53"
"Dosquebradas","Balalaika","2020 Dec 05 12:00:00 AM","PM2.5","15.21"
"Dosquebradas","Balalaika","2020 Dec 06 12:00:00 AM","PM2.5","15.05"
"Dosquebradas","Balalaika","2020 Dec 07 12:00:00 AM","PM2.5","21.23"
"Dosquebradas","Balalaika","2020 Dec 08 12:00:00 AM","PM2.5","19.93"
"Dosquebradas","Balalaika","2020 Dec 09 12:00:00 AM","PM2.5","17.05"
"Dosquebradas","Balalaika","2020 Dec 10 12:00:00 AM","PM2.5","17.57"
"Dosquebradas","Balalaika","2020 Dec 11 12:00:00 AM","PM2.5","15.11"
"Dosquebradas","Balalaika","2020 Dec 12 12:00:00 AM","PM2.5","15.22"
"Dosquebradas","Balalaika","2020 Dec 13 12:00:00 AM","PM2.5","13.93"
"Dosquebradas","Balalaika","2020 Dec 14 12:00:00 AM","PM2.5","16.05"
"Dosquebradas","Balalaika","2020 Dec 15 12:00:00 AM","PM2.5","13.89"
"Dosquebradas","Balalaika","2020 Dec 16 12:00:00 AM","PM2.5","17.85"
"Dosquebradas","Balalaika","2020 Dec 17 12:00:00 AM","PM2.5","18.16"
"Dosquebradas","Balalaika","2020 Dec 18 12:00:00 AM","PM2.5","14.15"
"Dosquebradas","Balalaika","2020 Dec 19 12:00:00 AM","PM2.5","15.43"
"Dosquebradas","Balalaika","2020 Dec 20 12:00:00 AM","PM2.5","14.48"
"Dosquebradas","Balalaika","2020 Dec 21 12:00:00 AM","PM2.5","13.82"
